champion,damage_objectives,damage_building,damage_turrets,kda,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
Camille,3047.0,11571.0,3047.0,2.666666667,2.0,9.0,74053,7604,TopLane_Jungle,Many
Jhin,2452.0,8977.0,2452.0,1.75,1.0,21.0,135310,11275,Other,Many
LeeSin,1672.0,31608.0,1672.0,17.0,3.0,27.0,138406,11816,TopLane_Jungle,Few
Xayah,2479.0,5444.0,2479.0,1.857142857,0.0,17.0,164976,12303,Other,Many
Yuumi,242.0,4392.0,242.0,8.5,0.0,54.0,21746,8850,Other,Few
LeeSin,3253.0,33225.0,3253.0,19.0,0.0,44.0,198360,14909,TopLane_Jungle,Few
Ekko,2245.0,15025.0,2245.0,4.333333333,0.0,31.0,232015,13351,TopLane_Jungle,Few
Sett,2884.0,3124.0,2884.0,1.333333333,1.0,9.0,103841,9232,Other,Many
Lulu,941.0,1079.0,941.0,4.0,0.0,122.0,24493,10552,Other,Few
JarvanIV,0.0,8967.0,0.0,1.727272727,0.0,25.0,111357,9536,TopLane_Jungle,Few
Ekko,5112.0,10075.0,5112.0,3.8,3.0,11.0,159469,13678,Other,Many
Leblanc,2412.0,2412.0,2412.0,4.0,0.0,12.0,58989,7274,Other,Many
Ezreal,4169.0,8469.0,4169.0,5.6,0.0,39.0,273529,22114,Other,Many
Ezreal,4054.0,4800.0,4054.0,1.1,1.0,23.0,172121,12110,Other,Many
Ezreal,372.0,11951.0,372.0,2.5,0.0,45.0,156841,13769,Other,Many
Lulu,797.0,1263.0,797.0,3.571428571,0.0,95.0,16202,8795,Other,Few
Nasus,15628.0,17186.0,15628.0,1.375,4.0,8.0,155909,10844,TopLane_Jungle,Many
Janna,532.0,800.0,532.0,1.285714286,0.0,82.0,15524,8340,Other,Few
Talon,0.0,17618.0,0.0,2.857142857,0.0,33.0,166052,14094,TopLane_Jungle,Few
Sion,1976.0,7141.0,1976.0,0.333333333,1.0,18.0,124758,9221,TopLane_Jungle,Many
Gragas,0.0,2478.0,0.0,1.5,0.0,19.0,100122,7429,TopLane_Jungle,Few
Sylas,142.0,142.0,142.0,0.6,0.0,9.0,51257,6251,Other,Many
Camille,11242.0,11470.0,11242.0,2.5,4.0,18.0,131661,13112,TopLane_Jungle,Many
Rakan,106.0,685.0,106.0,3.833333333,0.0,39.0,18579,8365,Other,Few
Nasus,3138.0,5571.0,3138.0,1.833333333,1.0,6.0,126732,11481,TopLane_Jungle,Many
Jinx,10636.0,19127.0,10636.0,7.0,5.0,30.0,221496,16776,Other,Many
Irelia,2823.0,2823.0,2823.0,2.285714286,3.0,30.0,142184,13941,TopLane_Jungle,Many
Vayne,1068.0,1068.0,1068.0,0.642857143,0.0,21.0,72144,8877,Other,Many
Jhin,127.0,6348.0,127.0,3.666666667,0.0,8.0,95873,8931,Other,Many
Kayn,263.0,10150.0,263.0,1.5,0.0,21.0,152576,10385,TopLane_Jungle,Few
Darius,2574.0,2574.0,2574.0,1.0,1.0,21.0,90669,9996,TopLane_Jungle,Many
Pantheon,4703.0,5739.0,4703.0,2.0,1.0,16.0,142565,10444,TopLane_Jungle,Many
LeeSin,0.0,6942.0,0.0,0.444444444,0.0,24.0,111227,7427,TopLane_Jungle,Few
Jayce,2328.0,6578.0,2328.0,1.166666667,0.0,32.0,122979,9610,TopLane_Jungle,Many
Karma,720.0,1544.0,720.0,10.5,0.0,61.0,31978,8269,Other,Few
Samira,346.0,346.0,346.0,1.0,0.0,8.0,40976,5966,Other,Many
Fiora,3518.0,3518.0,3518.0,1.8,1.0,5.0,70075,9833,TopLane_Jungle,Many
Janna,1310.0,4104.0,1310.0,21.0,1.0,70.0,25164,8893,Other,Few
Sett,2267.0,4140.0,2267.0,0.230769231,1.0,12.0,94812,7868,TopLane_Jungle,Many
Renekton,3109.0,3265.0,3109.0,2.0,1.0,9.0,75199,8118,TopLane_Jungle,Many
Nautilus,0.0,0.0,0.0,0.222222222,0.0,25.0,12157,3661,Other,Few
Bard,651.0,3947.0,651.0,4.0,0.0,53.0,18274,8531,Other,Few
Rell,0.0,0.0,0.0,1.0,0.0,36.0,19869,6154,Other,Few
Ekko,10493.0,13461.0,10493.0,2.0,5.0,21.0,158042,14268,Other,Many
Leblanc,4506.0,9241.0,4506.0,25.0,2.0,23.0,132073,15360,Other,Many
Yuumi,175.0,1105.0,175.0,4.333333333,0.0,48.0,16577,9971,Other,Few
Gangplank,4102.0,7393.0,4102.0,0.5555555560000001,2.0,16.0,166211,10977,TopLane_Jungle,Many
Seraphine,4897.0,8575.0,4897.0,12.0,1.0,23.0,87840,8752,Other,Many
Talon,0.0,26307.0,0.0,2.166666667,0.0,20.0,181018,10330,TopLane_Jungle,Few
Viego,1014.0,12413.0,1014.0,4.0,2.0,15.0,84187,9679,TopLane_Jungle,Few
Orianna,354.0,1613.0,354.0,2.2,0.0,21.0,145833,11404,Other,Many
Jhin,11435.0,25743.0,11435.0,7.0,6.0,37.0,319325,21025,Other,Many
Evelynn,0.0,10644.0,0.0,14.0,0.0,10.0,90668,8100,TopLane_Jungle,Few
Lucian,5276.0,7234.0,5276.0,1.25,2.0,26.0,168427,11820,TopLane_Jungle,Many
Nidalee,0.0,1739.0,0.0,0.333333333,0.0,23.0,51473,4507,TopLane_Jungle,Few
Ivern,3986.0,24030.0,3986.0,5.333333333,2.0,24.0,413294,11334,TopLane_Jungle,Few
Teemo,1477.0,16146.0,1477.0,0.5,2.0,20.0,132252,11155,TopLane_Jungle,Many
Kindred,6666.0,52464.0,6666.0,7.25,4.0,56.0,314696,20280,TopLane_Jungle,Many
Camille,4885.0,4885.0,4885.0,1.0,1.0,17.0,59680,7066,TopLane_Jungle,Many
Kaisa,1869.0,23715.0,1869.0,3.5,0.0,26.0,206885,15118,Other,Many
Akshan,3490.0,5457.0,3490.0,11.0,1.0,17.0,82455,9589,TopLane_Jungle,Many
Kennen,2878.0,2878.0,2878.0,0.7142857140000001,2.0,24.0,85149,9478,TopLane_Jungle,Many
Nidalee,476.0,18452.0,476.0,7.0,0.0,22.0,159421,14321,TopLane_Jungle,Few
Graves,7350.0,18096.0,7350.0,2.5,3.0,38.0,265153,17242,TopLane_Jungle,Many
Karma,1662.0,3882.0,1662.0,4.333333333,3.0,96.0,30624,9611,Other,Few
Seraphine,2107.0,4810.0,2107.0,4.5,0.0,35.0,93925,9810,Other,Many
Viktor,1978.0,22789.0,1978.0,6.0,0.0,19.0,302925,16821,Other,Many
Leblanc,1212.0,3089.0,1212.0,2.0,1.0,21.0,79390,8327,Other,Many
Ezreal,1879.0,1879.0,1879.0,1.2,0.0,13.0,88394,10194,Other,Many
Graves,4304.0,31771.0,4304.0,18.0,1.0,31.0,178661,13853,TopLane_Jungle,Few
Kennen,9479.0,10011.0,9479.0,2.8,5.0,44.0,181734,13073,TopLane_Jungle,Many
Riven,309.0,2940.0,309.0,1.0,0.0,17.0,142960,11032,TopLane_Jungle,Many
Ivern,0.0,1973.0,0.0,2.0,0.0,29.0,265692,6158,TopLane_Jungle,Few
Orianna,3589.0,4049.0,3589.0,3.5,1.0,31.0,222301,16528,Other,Many
Ezreal,586.0,3331.0,586.0,0.7142857140000001,0.0,24.0,106912,9103,Other,Many
Veigar,0.0,2185.0,0.0,2.0,0.0,29.0,185781,12810,Other,Many
Kalista,3394.0,6176.0,3394.0,3.666666667,0.0,51.0,262572,20735,Other,Many
Yone,2964.0,24795.0,2964.0,3.666666667,1.0,24.0,188032,14428,TopLane_Jungle,Many
Zed,1449.0,14240.0,1449.0,2.428571429,1.0,25.0,168087,13981,TopLane_Jungle,Few
Camille,3633.0,3836.0,3633.0,0.833333333,1.0,13.0,65753,8034,TopLane_Jungle,Many
Caitlyn,2840.0,3579.0,2840.0,0.909090909,1.0,24.0,117005,10767,Other,Many
Vayne,3997.0,21626.0,3997.0,1.888888889,3.0,40.0,167072,15599,Other,Many
Leblanc,2648.0,5922.0,2648.0,11.66666667,1.0,31.0,135495,17780,Other,Many
Talon,161.0,10847.0,161.0,2.6,0.0,20.0,142168,10214,TopLane_Jungle,Few
Lucian,0.0,302.0,0.0,0.4,0.0,12.0,40330,5295,Other,Many
Galio,2246.0,4658.0,2246.0,4.0,1.0,27.0,99628,8898,Other,Many
Lucian,6880.0,11072.0,6880.0,2.25,3.0,10.0,88167,8616,Other,Many
Ornn,0.0,356.0,0.0,1.4444444440000002,0.0,11.0,102719,7450,TopLane_Jungle,Many
Graves,0.0,23960.0,0.0,0.75,0.0,41.0,179256,10179,TopLane_Jungle,Few
Bard,1327.0,2248.0,1327.0,2.636363636,0.0,91.0,29003,10022,Other,Few
Khazix,2016.0,20272.0,2016.0,2.5,1.0,25.0,134282,11676,TopLane_Jungle,Few
Leona,1033.0,1807.0,1033.0,2.333333333,0.0,53.0,23783,7076,Other,Few
Urgot,5107.0,5107.0,5107.0,1.5,1.0,29.0,179790,12868,TopLane_Jungle,Many
Orianna,1609.0,14431.0,1609.0,4.5,0.0,49.0,197982,17625,Other,Many
Rakan,1976.0,3667.0,1976.0,5.666666667,2.0,83.0,27642,8296,Other,Few
Lucian,318.0,1748.0,318.0,0.285714286,0.0,14.0,85176,7319,Other,Many
Syndra,1280.0,3007.0,1280.0,2.142857143,1.0,10.0,126419,11646,Other,Many
Viktor,2086.0,17564.0,2086.0,3.0,1.0,49.0,227767,18015,Other,Many
Camille,6490.0,10740.0,6490.0,2.666666667,3.0,11.0,132942,14397,TopLane_Jungle,Many
Ezreal,9068.0,21743.0,9068.0,5.0,5.0,9.0,150502,15799,Other,Many
Graves,1658.0,35378.0,1658.0,1.888888889,0.0,30.0,222081,13939,TopLane_Jungle,Few
Viktor,1991.0,5893.0,1991.0,1.666666667,1.0,48.0,175051,14419,Other,Many
Syndra,1538.0,1538.0,1538.0,3.666666667,1.0,9.0,94582,9525,Other,Many
XinZhao,560.0,3153.0,560.0,1.333333333,0.0,15.0,100859,7852,TopLane_Jungle,Few
Riven,882.0,5871.0,882.0,0.666666667,0.0,12.0,193099,11893,TopLane_Jungle,Many
Leblanc,1919.0,1919.0,1919.0,2.5,0.0,22.0,101716,11095,Other,Many
Zed,143.0,2694.0,143.0,0.5,0.0,10.0,56533,5584,TopLane_Jungle,Few
Gragas,1091.0,19115.0,1091.0,10.0,2.0,12.0,102549,9806,TopLane_Jungle,Few
Syndra,4479.0,7468.0,4479.0,7.5,1.0,19.0,127938,10688,Other,Many
Akshan,2671.0,6152.0,2671.0,1.166666667,1.0,26.0,131494,11502,TopLane_Jungle,Many
Hecarim,2850.0,28443.0,2850.0,10.5,1.0,22.0,170633,14706,TopLane_Jungle,Few
TahmKench,5089.0,5089.0,5089.0,1.0,2.0,7.0,99687,8644,TopLane_Jungle,Many
Janna,724.0,1490.0,724.0,2.4,0.0,62.0,23180,6910,Other,Few
Graves,3230.0,8584.0,3230.0,3.5,1.0,15.0,109405,9836,TopLane_Jungle,Many
Taric,1857.0,4856.0,1857.0,5.333333333,2.0,51.0,18158,7070,Other,Few
Ivern,731.0,26168.0,731.0,3.75,2.0,23.0,382882,9637,TopLane_Jungle,Few
LeeSin,3104.0,50706.0,3104.0,10.66666667,0.0,29.0,171962,15193,TopLane_Jungle,Few
Akshan,1402.0,2801.0,1402.0,1.0,0.0,11.0,96927,8133,TopLane_Jungle,Many
Camille,6292.0,7521.0,6292.0,1.2,1.0,22.0,102949,10539,TopLane_Jungle,Many
Yone,1609.0,1609.0,1609.0,0.25,0.0,8.0,62527,5252,Other,Many
Sylas,435.0,6411.0,435.0,7.0,0.0,28.0,125916,12263,Other,Many
Viego,480.0,21003.0,480.0,3.571428571,0.0,47.0,190402,15590,TopLane_Jungle,Few
Draven,3231.0,3231.0,3231.0,1.2,1.0,10.0,73712,10468,Other,Many
Ezreal,1377.0,2307.0,1377.0,1.916666667,0.0,24.0,187154,15754,Other,Many
Nautilus,0.0,0.0,0.0,1.166666667,0.0,52.0,24415,6257,Other,Few
Draven,3152.0,4189.0,3152.0,1.0,1.0,8.0,163220,12992,Other,Many
Viego,0.0,3153.0,0.0,1.333333333,0.0,30.0,100934,7395,TopLane_Jungle,Few
Kassadin,578.0,808.0,578.0,2.5,1.0,9.0,83386,10563,Other,Many
Fiora,0.0,0.0,0.0,0.8,0.0,6.0,32437,6141,TopLane_Jungle,Few
Nautilus,0.0,222.0,0.0,0.857142857,0.0,49.0,18561,6088,Other,Few
Nautilus,579.0,1033.0,579.0,8.0,1.0,53.0,27907,7596,Other,Few
LeeSin,922.0,25643.0,922.0,15.0,1.0,16.0,154203,13304,TopLane_Jungle,Few
Fiora,15109.0,17429.0,15109.0,5.0,5.0,18.0,142902,13787,TopLane_Jungle,Many
Kaisa,7119.0,15654.0,7119.0,4.428571429,2.0,33.0,196742,18721,Other,Many
Diana,0.0,26212.0,0.0,1.076923077,1.0,26.0,149179,10458,TopLane_Jungle,Few
Viego,5419.0,23258.0,5419.0,11.0,1.0,11.0,104369,8204,TopLane_Jungle,Few
Ashe,0.0,452.0,0.0,0.666666667,0.0,30.0,74804,7704,Other,Many
Thresh,685.0,864.0,685.0,0.444444444,0.0,65.0,19985,6431,Other,Few
Akshan,3444.0,7685.0,3444.0,1.0,3.0,20.0,127855,11351,TopLane_Jungle,Many
Graves,5626.0,32743.0,5626.0,3.666666667,3.0,23.0,183186,15234,TopLane_Jungle,Few
Sett,4989.0,5650.0,4989.0,0.8888888890000001,2.0,9.0,106383,11092,TopLane_Jungle,Many
Talon,933.0,7302.0,933.0,2.571428571,1.0,18.0,157960,11286,TopLane_Jungle,Few
Jax,2677.0,8216.0,2677.0,3.0,0.0,23.0,132295,12733,TopLane_Jungle,Many
Rakan,187.0,187.0,187.0,1.5,0.0,27.0,10763,3621,Other,Few
Ezreal,4290.0,13003.0,4290.0,4.75,1.0,38.0,275055,18327,Other,Many
Lucian,4240.0,9002.0,4240.0,5.5,2.0,22.0,94280,9364,Other,Many
Twitch,797.0,797.0,797.0,3.666666667,0.0,7.0,108719,10687,Other,Many
Gwen,2698.0,10826.0,2698.0,2.0,2.0,35.0,142709,13185,TopLane_Jungle,Many
Qiyana,1908.0,23061.0,1908.0,5.0,1.0,44.0,198524,11954,TopLane_Jungle,Few
Zoe,952.0,952.0,952.0,0.625,0.0,14.0,61691,6377,Other,Many
Shen,761.0,761.0,761.0,0.5,0.0,6.0,38647,5154,TopLane_Jungle,Few
Yone,2860.0,7056.0,2860.0,1.428571429,1.0,11.0,141565,10349,Other,Many
Aatrox,2577.0,2577.0,2577.0,1.666666667,3.0,10.0,75793,8233,TopLane_Jungle,Many
Galio,0.0,198.0,0.0,1.666666667,0.0,28.0,18100,3903,Other,Few
Ashe,4598.0,9557.0,4598.0,4.333333333,2.0,25.0,105528,12575,Other,Many
Aatrox,4807.0,4807.0,4807.0,11.0,2.0,11.0,83352,8923,TopLane_Jungle,Many
Pantheon,3976.0,3976.0,3976.0,15.0,1.0,15.0,67239,10233,Other,Many
Soraka,258.0,444.0,258.0,0.0,0.0,9.0,47488,5246,Other,Many
Jax,2994.0,8200.0,2994.0,0.8,1.0,27.0,122010,9674,TopLane_Jungle,Many
Zed,5602.0,16867.0,5602.0,2.125,3.0,22.0,146313,13076,Other,Many
Draven,3997.0,14809.0,3997.0,1.714285714,2.0,8.0,95204,10284,Other,Many
Irelia,973.0,4542.0,973.0,0.7142857140000001,0.0,10.0,89397,7605,Other,Many
Yone,3207.0,5633.0,3207.0,6.0,0.0,4.0,76249,7872,Other,Many
Jinx,4747.0,12916.0,4747.0,3.2,1.0,25.0,198335,14369,Other,Many
Yone,2678.0,17397.0,2678.0,1.666666667,3.0,6.0,155262,11293,TopLane_Jungle,Many
Syndra,2386.0,7162.0,2386.0,3.0,1.0,19.0,173233,14512,Other,Many
Akshan,1404.0,4519.0,1404.0,1.5,1.0,21.0,114568,13407,TopLane_Jungle,Many
Shen,821.0,22112.0,821.0,5.0,0.0,32.0,154704,12742,TopLane_Jungle,Many
Karma,0.0,0.0,0.0,0.0,0.0,6.0,46570,4860,TopLane_Jungle,Many
Akshan,4163.0,9518.0,4163.0,2.727272727,0.0,22.0,160917,21063,TopLane_Jungle,Many
Nunu,947.0,31044.0,947.0,4.666666667,1.0,35.0,167331,14184,TopLane_Jungle,Few
JarvanIV,0.0,7354.0,0.0,3.666666667,0.0,22.0,131905,11328,TopLane_Jungle,Few
Nami,859.0,1006.0,859.0,4.4,0.0,91.0,14584,9727,Other,Few
Viktor,2698.0,6836.0,2698.0,1.75,3.0,22.0,238197,17047,Other,Many
Nautilus,226.0,226.0,226.0,11.5,0.0,75.0,21700,8860,Other,Few
Neeko,1550.0,1550.0,1550.0,0.538461538,0.0,54.0,31395,8258,Other,Few
Rumble,3539.0,5268.0,3539.0,3.5,1.0,24.0,125100,11828,Other,Many
Rumble,2344.0,17335.0,2344.0,2.25,0.0,47.0,202708,14665,TopLane_Jungle,Many
Pantheon,4163.0,11378.0,4163.0,2.833333333,2.0,28.0,124668,12873,TopLane_Jungle,Many
Kaisa,162.0,1363.0,162.0,1.818181818,0.0,21.0,126528,12328,Other,Many
Nautilus,1966.0,2218.0,1966.0,3.1,0.0,43.0,26192,9282,Other,Few
Zed,1125.0,5661.0,1125.0,2.888888889,0.0,41.0,203204,16912,TopLane_Jungle,Few
LeeSin,670.0,20588.0,670.0,3.5,2.0,28.0,118118,10449,TopLane_Jungle,Few
Akali,2997.0,2997.0,2997.0,5.0,2.0,13.0,78283,8343,Other,Many
Rengar,5595.0,44445.0,5595.0,7.5,4.0,32.0,193940,12723,TopLane_Jungle,Few
Jinx,4427.0,8562.0,4427.0,2.6,1.0,18.0,163846,12325,Other,Many
JarvanIV,2366.0,33245.0,2366.0,14.5,1.0,22.0,122916,11885,TopLane_Jungle,Few
Lulu,724.0,1524.0,724.0,6.0,0.0,68.0,16552,8993,Other,Few
Ziggs,23571.0,23787.0,23571.0,2.714285714,4.0,36.0,229217,16240,Other,Many
Viktor,4864.0,4864.0,4864.0,3.8,2.0,14.0,87660,10601,Other,Many
Ezreal,3948.0,7025.0,3948.0,2.666666667,2.0,28.0,107239,11204,Other,Many
XinZhao,2082.0,17516.0,2082.0,3.6,1.0,20.0,106456,10355,TopLane_Jungle,Few
Ziggs,7231.0,9731.0,7231.0,2.166666667,1.0,27.0,175279,12684,Other,Many
Blitzcrank,946.0,946.0,946.0,2.5,2.0,42.0,21339,6696,Other,Few
Talon,2199.0,22341.0,2199.0,2.666666667,2.0,31.0,205758,13176,TopLane_Jungle,Few
LeeSin,673.0,11470.0,673.0,2.25,0.0,22.0,110573,7461,TopLane_Jungle,Few
Jhin,4282.0,8988.0,4282.0,7.0,1.0,26.0,152809,14015,Other,Many
Lucian,4140.0,13437.0,4140.0,1.5,2.0,32.0,153643,13032,TopLane_Jungle,Many
Akshan,218.0,2873.0,218.0,2.0,0.0,20.0,197175,14732,Other,Many
Vex,443.0,1414.0,443.0,0.833333333,0.0,13.0,97638,8496,Other,Many
Irelia,789.0,5200.0,789.0,1.666666667,0.0,17.0,163181,12742,Other,Many
Akshan,2082.0,2082.0,2082.0,0.818181818,0.0,22.0,115092,11356,TopLane_Jungle,Many
Senna,7175.0,16640.0,7175.0,7.75,2.0,24.0,123181,15038,Other,Many
Ezreal,6302.0,17464.0,6302.0,7.666666667,3.0,35.0,182996,14108,Other,Many
Trundle,2338.0,3116.0,2338.0,0.333333333,0.0,23.0,90535,6710,TopLane_Jungle,Few
Jayce,5905.0,12928.0,5905.0,3.75,2.0,24.0,250125,16041,TopLane_Jungle,Many
Camille,3302.0,3302.0,3302.0,0.625,1.0,10.0,44619,6194,TopLane_Jungle,Few
Ekko,3014.0,3014.0,3014.0,0.428571429,1.0,9.0,97296,8029,Other,Many
Bard,281.0,3846.0,281.0,2.333333333,0.0,35.0,15977,6094,Other,Few
Leona,271.0,2324.0,271.0,9.0,0.0,71.0,19353,7516,Other,Few
Graves,2838.0,5793.0,2838.0,3.75,2.0,30.0,136049,11477,TopLane_Jungle,Many
Xayah,1818.0,1818.0,1818.0,0.444444444,0.0,43.0,121693,9822,Other,Many
Ezreal,1751.0,4504.0,1751.0,0.909090909,0.0,17.0,105278,10313,Other,Many
Jinx,3985.0,5310.0,3985.0,2.666666667,0.0,53.0,245064,15803,Other,Many
XinZhao,1850.0,25880.0,1850.0,2.0,1.0,19.0,121588,8709,TopLane_Jungle,Few
Singed,2949.0,9616.0,2949.0,2.666666667,2.0,48.0,155913,12775,TopLane_Jungle,Many
TwistedFate,1747.0,1901.0,1747.0,4.0,2.0,30.0,76811,10953,Other,Many
Kayn,3183.0,34706.0,3183.0,6.333333333,3.0,3.0,145916,12052,TopLane_Jungle,Few
Lulu,938.0,1073.0,938.0,5.4,0.0,73.0,17454,9178,Other,Few
Viego,0.0,7607.0,0.0,1.888888889,0.0,20.0,111838,10526,TopLane_Jungle,Few
Jayce,1304.0,1304.0,1304.0,0.583333333,1.0,13.0,76443,8190,TopLane_Jungle,Many
Katarina,5291.0,5291.0,5291.0,2.666666667,1.0,11.0,85697,8822,Other,Many
Renekton,2236.0,6861.0,2236.0,8.0,0.0,43.0,216278,16296,TopLane_Jungle,Many
Viego,1818.0,13660.0,1818.0,1.571428571,0.0,31.0,148103,11132,TopLane_Jungle,Few
Yasuo,3430.0,8702.0,3430.0,1.75,2.0,21.0,172296,11979,Other,Many
Draven,3328.0,6755.0,3328.0,1.125,1.0,17.0,236629,13871,Other,Many
Volibear,539.0,18895.0,539.0,1.777777778,0.0,35.0,140001,11183,TopLane_Jungle,Few
Garen,7553.0,12813.0,7553.0,3.0,3.0,26.0,163601,14751,TopLane_Jungle,Many
Viego,393.0,11354.0,393.0,1.5555555559999998,0.0,29.0,138215,11245,TopLane_Jungle,Few
Leblanc,2183.0,6841.0,2183.0,11.5,2.0,36.0,153870,16154,Other,Many
Gwen,6863.0,7781.0,6863.0,4.0,3.0,18.0,170812,14372,TopLane_Jungle,Many
Zilean,1183.0,2023.0,1183.0,3.333333333,0.0,58.0,20667,7266,Other,Few
Gangplank,4724.0,16948.0,4724.0,2.142857143,4.0,33.0,243314,16268,TopLane_Jungle,Many
Anivia,4057.0,11813.0,4057.0,3.6,3.0,35.0,176492,13632,Other,Many
Thresh,0.0,1280.0,0.0,3.222222222,0.0,60.0,25220,9649,Other,Few
Qiyana,0.0,26934.0,0.0,2.6,0.0,38.0,214985,13948,TopLane_Jungle,Few
Rakan,535.0,624.0,535.0,17.0,0.0,33.0,12552,5734,Other,Few
Akali,3661.0,4532.0,3661.0,1.5,2.0,35.0,168140,16389,TopLane_Jungle,Many
Akshan,3397.0,15480.0,3397.0,2.166666667,3.0,24.0,164863,11954,TopLane_Jungle,Many
Vex,2984.0,7776.0,2984.0,2.857142857,1.0,22.0,198571,17242,Other,Many
Renekton,6061.0,11300.0,6061.0,1.666666667,4.0,26.0,159817,12280,TopLane_Jungle,Many
Zac,0.0,13465.0,0.0,4.666666667,0.0,42.0,153008,10920,TopLane_Jungle,Few
Yone,7020.0,27922.0,7020.0,1.333333333,4.0,21.0,176445,12877,TopLane_Jungle,Many
Vex,0.0,2342.0,0.0,1.333333333,0.0,31.0,23150,7112,Other,Few
Yasuo,3019.0,6561.0,3019.0,1.833333333,2.0,24.0,112647,10452,TopLane_Jungle,Many
Nami,847.0,971.0,847.0,2.428571429,0.0,79.0,28087,7722,Other,Few
Orianna,2378.0,3820.0,2378.0,0.666666667,0.0,29.0,107683,8229,Other,Many
Zilean,0.0,248.0,0.0,3.4,0.0,88.0,14155,8115,Other,Few
Darius,11367.0,21493.0,11367.0,2.5,5.0,39.0,207477,16976,TopLane_Jungle,Many
Diana,3628.0,8667.0,3628.0,7.5,2.0,9.0,92009,9365,Other,Many
Sylas,484.0,2226.0,484.0,0.7142857140000001,0.0,10.0,93630,8690,Other,Many
Draven,7954.0,12049.0,7954.0,6.333333333,3.0,15.0,158177,13366,Other,Many
Xayah,4945.0,20077.0,4945.0,2.0,2.0,13.0,112820,10019,Other,Many
Qiyana,0.0,8026.0,0.0,1.428571429,0.0,33.0,151022,10624,TopLane_Jungle,Few
Galio,570.0,1055.0,570.0,5.333333333,0.0,75.0,33912,8778,Other,Few
Draven,596.0,4266.0,596.0,0.7142857140000001,0.0,14.0,82184,8551,Other,Many
Camille,5629.0,5629.0,5629.0,4.666666667,2.0,25.0,102633,10542,TopLane_Jungle,Many
Khazix,1202.0,17642.0,1202.0,2.333333333,0.0,35.0,155695,11321,TopLane_Jungle,Few
Lux,3663.0,6988.0,3663.0,2.2,3.0,41.0,183198,15364,Other,Many
Aphelios,6990.0,9132.0,6990.0,1.625,4.0,24.0,96355,9564,Other,Many
Camille,7031.0,7031.0,7031.0,2.5,2.0,39.0,139271,10071,TopLane_Jungle,Many
Leona,0.0,574.0,0.0,2.375,0.0,86.0,28732,8712,Other,Few
Brand,3941.0,22700.0,3941.0,4.25,1.0,23.0,103015,10505,Other,Many
Ezreal,719.0,2421.0,719.0,1.333333333,0.0,13.0,65401,7769,Other,Many
Leblanc,0.0,0.0,0.0,0.333333333,0.0,6.0,30380,4288,Other,Few
Xayah,13081.0,19811.0,13081.0,15.0,2.0,12.0,109875,11556,Other,Many
Thresh,57.0,1754.0,57.0,2.0,0.0,69.0,20074,7924,Other,Few
Jhin,231.0,793.0,231.0,0.5,1.0,14.0,89345,6895,Other,Many
Orianna,2778.0,2778.0,2778.0,1.6,1.0,40.0,178520,12534,Other,Many
Xerath,839.0,3746.0,839.0,12.0,0.0,31.0,27700,6441,Other,Few
Sona,4010.0,5175.0,4010.0,4.25,1.0,36.0,21603,7953,Other,Few
LeeSin,1360.0,18345.0,1360.0,1.857142857,0.0,57.0,181011,12795,TopLane_Jungle,Few
Yuumi,568.0,1194.0,568.0,7.0,0.0,40.0,11883,8510,Other,Few
Jhin,3583.0,13900.0,3583.0,3.25,1.0,20.0,136828,12025,Other,Many
Ekko,0.0,0.0,0.0,0.5,0.0,19.0,80171,6633,Other,Many
Bard,413.0,3196.0,413.0,4.25,0.0,75.0,21672,8381,Other,Few
Irelia,2909.0,3404.0,2909.0,1.0,1.0,16.0,128719,10704,TopLane_Jungle,Many
Jhin,1781.0,5081.0,1781.0,1.571428571,1.0,12.0,134254,11031,Other,Many
Gragas,2224.0,5065.0,2224.0,1.5,1.0,23.0,133198,12074,TopLane_Jungle,Many
Katarina,211.0,211.0,211.0,0.8888888890000001,0.0,16.0,81702,10136,Other,Many
Lux,2049.0,5454.0,2049.0,1.875,2.0,52.0,214548,17508,Other,Many
Lux,2625.0,2625.0,2625.0,12.0,0.0,27.0,21024,7060,Other,Few
Zed,0.0,15838.0,0.0,1.666666667,0.0,40.0,192159,11022,TopLane_Jungle,Few
Lux,0.0,0.0,0.0,3.0,0.0,13.0,111138,10866,Other,Many
Zac,848.0,18468.0,848.0,2.833333333,1.0,29.0,162448,12189,TopLane_Jungle,Few
Samira,630.0,3020.0,630.0,1.142857143,0.0,16.0,79996,9383,Other,Many
Brand,644.0,14214.0,644.0,1.5,0.0,74.0,46370,8944,Other,Few
Pantheon,2367.0,2551.0,2367.0,1.0,1.0,19.0,119536,9824,TopLane_Jungle,Many
Nami,2370.0,2370.0,2370.0,7.0,2.0,80.0,16548,9644,Other,Few
Gangplank,3428.0,6029.0,3428.0,1.2,0.0,22.0,88384,8238,TopLane_Jungle,Many
Jhin,0.0,2842.0,0.0,1.75,0.0,23.0,90234,9029,Other,Many
Karma,491.0,491.0,491.0,0.5555555560000001,0.0,69.0,51932,7397,Other,Few
Kaisa,3992.0,13371.0,3992.0,7.0,1.0,35.0,134522,13353,Other,Many
Karthus,0.0,938.0,0.0,0.5555555560000001,0.0,12.0,110338,7714,Other,Many
Ezreal,3729.0,13588.0,3729.0,1.5555555559999998,2.0,25.0,142973,12470,Other,Many
